Id,Empresa,Cod. Mer,Mercado,Fecha,Gm,i,j,Tm,Dt 1a2 Aer,Dt 1a2 Sub,Dt 1a3 Aer,Dt 1a2 Sub,Dt 2,Dt 3,Dt 4,Cvm,i,j,PR 1,PR 2,PR 3,PR 4,Rm,i,CUv 1a2 Aer,CUv 1a2 Sub,CUv 1a3 Aer,CUv 1a2 Sub,CUv 2,CUv 3,CUv 4,CUfm
3372,A.S.C INGENIERIA SOCIEDAD ANONIMA SA ESP.,173,NARIÑO,01-2017,237.34926,29.55689,155.08166,153.12451,92.72272,90.76556,106.25301,45.79214,20.11896,19.14877,87.25842,61.48373,53.42488,47.63611,20.66449,549.05949,547.10234,486.70055,484.7434,474.45615,405.93643,374.47449,0
2103,CODENSA S.A. ESP,176,BOGOTA,01-2017,154.74203,29.55689,118.46405,117.77428,100.86654,100.17676,72.84335,54.88969,20.11896,44.39863,31.33119,13.6162,9.37326,6.30856,20.18448,398.67727,397.9875,381.07975,380.38998,335.34158,313.14498,275.30956,0
637,COMPAÑÍA DE ELECTRICIDAD DE TULUÁ S.A. E.S.P.,166,TULUA,01-2017,158.18482,29.55689,135.99944,138.49695,97.17222,99.66973,92.31037,53.98621,20.11896,33.20101,31.93087,13.8827,9.56,6.43769,20.79842,409.67146,412.16897,370.84424,373.34175,347.93422,305.28735,268.2978,0
3332,COMPAÑÍA ENERGÉTICA DEL TOLIMA S.A E.S.P,169,TOLIMA,01-2017,165.06789,29.55689,178.3807,182.63498,89.48513,93.73941,134.08484,48.33945,20.11896,61.16535,28.54382,14.4021,9.92047,6.68338,24.77274,487.4874,491.74167,398.59182,402.8461,429.04981,338.82279,307.36521,0
600,ELECTRIFICADORA DEL META S.A. E.S.P.,175,META,01-2017,166.96708,29.55689,156.52927,162.23916,97.74041,103.45029,115.32285,58.05187,20.11896,53.18312,33.45503,14.55782,10.03182,6.76269,21.13135,460.82275,466.53264,402.03389,407.74377,400.71912,338.92215,297.7201,0
3370,EMPRESA DE ENERGIA DE CASANARE SA ESP,703,CASANARE,01-2017,187.63344,29.55689,151.1683,135.62129,121.77062,106.2236,89.44333,59.82119,20.11896,46.50652,22.29256,10.10487,4.17234,1.18954,0.0017,437.15942,421.6124,407.76173,392.21471,363.24674,327.69207,285.00705,0
1846,EMPRESA DE ENERGIA DEL VALLE DE SIBUNDOY S.A. E.S.P. ,481,SIBUNDOY,01-2017,167.34684,29.55689,287.38968,258.96805,156.4113,127.98968,205.5738,78.95742,20.11896,124.72067,33.50851,14.57652,10.04217,6.767,25.27452,667.79711,639.37549,536.81873,508.39711,567.04925,435.89852,373.78489,0
694,EMPRESA MUNICIPAL DE ENERGÍA ELÉCTRICA S.A-E.S.P,301,POPAYAN,01-2017,155.67526,29.55689,316.68513,294.28672,92.42864,70.03022,239.27476,26.26691,20.11896,78.04616,32.00765,14.12181,9.83897,6.74569,13.8904,625.86151,603.46309,401.60502,379.2066,530.5653,313.2746,304.03338,0
3372,A.S.C INGENIERIA SOCIEDAD ANONIMA SA ESP.,173,NARIÑO,02-2017,239.32445,30.51104,156.10854,154.14441,93.52753,91.5634,107.08265,46.39583,20.62528,19.49722,88.07581,62.03671,53.89496,48.04657,23.84537,557.36244,555.39831,494.78143,492.81731,482.29745,413.46887,381.84994,0
2103,CODENSA S.A. ESP,176,BOGOTA,02-2017,159.86472,30.51104,119.35738,118.66515,101.69719,101.00497,73.55226,55.52578,20.62528,44.9326,32.87689,14.49747,10.0964,6.91772,23.51739,411.06002,410.36779,393.39983,392.7076,346.87548,324.44793,286.36876,0
637,COMPAÑÍA DE ELECTRICIDAD DE TULUÁ S.A. E.S.P.,166,TULUA,02-2017,171.13908,30.51104,136.95879,139.4652,97.99331,100.49971,93.0906,54.61908,20.62528,33.62206,34.28699,14.9032,10.26058,6.9072,32.10096,438.61892,441.12532,399.65343,402.15984,375.36693,332.2528,294.90562,0
3332,COMPAÑÍA ENERGÉTICA DEL TOLIMA S.A E.S.P,169,TOLIMA,02-2017,175.02646,30.51104,179.49248,183.76191,90.28034,94.54977,135.01467,48.95221,20.62528,61.16342,30.07918,15.15239,10.42187,7.00496,36.00997,512.28255,516.55198,423.07041,427.33984,452.87795,362.08498,330.34114,0
