Id,Empresa,Cod. Mer,Mercado,Fecha,Gm,i,j,Tm,Dt 1a2 Aer,Dt 1a2 Sub,Dt 1a3 Aer,Dt 1a2 Sub,Dt 2,Dt 3,Dt 4,Cvm,i,j,PR 1,PR 2,PR 3,PR 4,Rm,i,CUv 1a2 Aer,CUv 1a2 Sub,CUv 1a3 Aer,CUv 1a2 Sub,CUv 2,CUv 3,CUv 4,CUfm
3372,A.S.C INGENIERIA SOCIEDAD ANONIMA SA ESP.,173,NARIÑO,01-2011,142.04222,21.01539,137.30955,140.69163,68.8488,72.23089,100.04042,34.08207,16.7903,12.57686,52.57545,36.92487,32.03031,28.51414,10.41051,375.92998,379.31207,307.46923,310.85132,323.01028,252.15736,231.34942,0
520,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,173,NARIÑO,01-2011,122.63391,21.01539,132.4681,130.78999,79.00013,77.32202,90.62603,38.79677,16.7903,94.00503,24.36473,10.56566,7.26053,4.87319,15.16431,409.65147,407.97336,356.18349,354.50539,354.01033,298.87593,274.48213,0
604,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. ESP,161,NORTE DE SANTANDER,01-2011,121.89109,21.01539,111.29981,117.8717,75.64728,82.21917,78.50253,43.55441,16.7903,45.24769,24.22712,10.50121,7.21358,4.83888,11.27876,334.95986,341.53175,299.30732,305.87922,288.43667,250.20093,221.06211,0
2103,CODENSA S.A. ESP,176,BOGOTA,01-2011,117.36611,21.01539,101.07467,100.48324,85.98616,85.39473,61.98169,46.59721,16.7903,31.65205,23.45421,10.16384,6.98052,4.68115,10.43478,304.99722,304.4058,289.90871,289.31728,252.61387,234.04607,201.9398,0
637,COMPAÑÍA DE ELECTRICIDAD DE TULUÁ S.A. E.S.P.,166,TULUA,01-2011,127.07927,21.01539,128.59192,131.38055,88.8952,91.68383,91.15308,52.0466,16.7903,27.09494,25.12783,10.9003,7.49257,5.03112,10.74098,339.65033,342.43896,299.95361,302.74224,287.98396,245.46975,207.752,0
3332,COMPAÑÍA ENERGÉTICA DEL TOLIMA S.A E.S.P,169,TOLIMA,01-2011,112.06716,21.01539,152.44318,156.0909,76.2221,79.86981,114.48854,40.98089,16.7903,44.67685,19.41481,9.75734,6.69664,4.48584,12.13269,361.75009,365.3978,285.529,289.17672,314.13797,237.56963,211.16824,0
1014,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,170,HUILA,01-2011,119.90956,21.01539,169.21464,168.88115,92.47104,92.13756,126.54272,52.20071,16.7903,57.21847,23.88732,10.35234,7.11044,4.76876,11.98089,403.22626,402.89277,326.48266,326.14918,347.01936,269.43545,231.68337,0
600,ELECTRIFICADORA DEL META S.A. E.S.P.,175,META,01-2011,108.38303,21.01539,119.40049,128.3018,77.95265,86.85396,88.57033,48.04835,16.7903,40.352,21.89083,9.46959,6.49436,4.34529,11.93061,322.97236,331.87366,281.52452,290.42583,279.72096,236.22375,202.81663,0
599,EMPRESA DE ENERGIA DE ARAUCA,159,ARAUCA,01-2011,115.22907,21.01539,298.55552,290.31427,155.48458,147.24333,241.23502,102.37311,16.7903,49.37788,23.07723,9.9944,6.86077,4.59728,14.09346,521.34854,513.1073,378.2776,370.03636,450.94522,308.94967,221.10338,0
500,EMPRESA DE ENERGIA DE BOYACA S.A. ESP EMPRESA DE SERVICIOS PUBLICOS,158,BOYACA,01-2011,88.00456,21.01539,213.55264,196.06921,117.86225,100.37882,151.80868,59.33615,16.7903,75.28017,12.24151,5.58594,1.92261,0.42994,12.71304,422.8073,405.32387,327.11692,309.63349,354.40778,258.27192,214.2334,0
