Id,Empresa,Cod. Mer,Mercado,Fecha,Gm,i,j,Tm,Dt 1a2 Aer,Dt 1a2 Sub,Dt 1a3 Aer,Dt 1a2 Sub,Dt 2,Dt 3,Dt 4,Cvm,i,j,PR 1,PR 2,PR 3,PR 4,Rm,i,CUv 1a2 Aer,CUv 1a2 Sub,CUv 1a3 Aer,CUv 1a2 Sub,CUv 2,CUv 3,CUv 4,CUfm
3372,A.S.C INGENIERIA SOCIEDAD ANONIMA SA ESP.,173,NARIÑO,02-2008,96.35402,18.94038,126.34562,129.45945,63.31496,66.42879,92.03616,31.31104,15.39172,5.63826,19.51156,8.44316,5.79198,3.87698,2.17547,268.96532,272.07915,205.93466,209.04849,223.58744,160.21116,142.37683,0
502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,162,CALDAS,02-2008,81.00475,18.94038,156.99742,153.65547,80.9827,77.64075,114.528,41.22304,15.61542,40.65441,16.83315,7.25091,4.95556,3.29754,2.23042,316.66054,313.31858,240.64582,237.30387,264.60887,189.00856,161.74292,0
502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,163,PEREIRA,02-2008,75.18182,18.94038,95.59706,98.04653,61.70165,64.15111,62.14044,29.1681,15.34727,0.97636,15.82567,6.80589,4.64522,3.08447,2.23042,208.75172,211.20119,174.85631,177.30577,166.27532,131.14231,115.76073,0
520,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,173,NARIÑO,02-2008,90.5584,18.94038,126.29709,129.41092,63.26643,66.38026,91.99001,31.26598,15.34727,81.35164,4.03392,-4.92291,-7.0713,-8.62393,2.9726,324.15404,327.26787,261.12338,264.23721,280.89013,218.01771,200.54637,0
505,CENTRALES ELECTRICAS DEL CAUCA S.A. EMPRESA DE SERVICIOS PUBLICOS ,172,CAUCA,02-2008,96.87918,18.94038,187.74793,180.24327,95.17184,87.66718,139.29066,50.0241,15.34727,53.15207,19.55978,8.44725,5.78544,3.86273,2.98598,379.2653,371.76065,286.68921,279.18455,319.69551,227.76714,191.1676,0
604,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. ESP,161,NORTE DE SANTANDER,02-2008,92.36167,18.94038,102.35096,108.40159,69.52626,75.57689,72.16077,39.98701,15.34727,37.52299,18.81064,8.12944,5.57097,3.72292,2.38029,272.36693,278.41756,239.54224,245.59287,231.49555,196.76332,170.27552,0
2103,CODENSA S.A. ESP,176,BOGOTA,02-2008,89.33119,18.94038,92.89556,100.01231,78.15445,85.2712,64.21528,49.10353,15.34727,28.47125,18.29241,7.903,5.4144,3.61682,2.13232,250.06311,257.17986,235.322,242.43875,210.99342,193.39307,157.83923,0
20155,COMERCIALIZADORA DE ENERGIA DEL CENTRO S.A. E.S.P.,174,CUNDINAMARCA,02-2008,0,18.94038,189.18802,185.08946,97.41174,93.31319,144.20586,55.49109,15.39172,1.75797,2.84121,1.07991,0.65733,0.35191,2.16996,214.89755,210.79899,123.12127,119.02272,168.15409,79.01673,38.61195,0
20258,COMERCIALIZADORA ENERGETICA NACIONAL COLOMBIANA S.A. ESP,160,SANTANDER,02-2008,107.04199,18.94038,134.89716,135.49215,73.22791,73.8229,97.6017,37.9905,15.39172,0.87709,18.39644,9.25208,6.35403,4.26072,2.06935,282.2224,282.81739,220.55316,221.14815,235.78259,173.27334,148.58125,0
20258,COMERCIALIZADORA ENERGETICA NACIONAL COLOMBIANA S.A. ESP,161,NORTE DE SANTANDER,02-2008,107.08657,18.94038,102.39925,108.44988,69.57456,75.62519,72.20678,40.03207,15.39172,0.72573,18.4031,9.25549,6.35641,4.26236,2.06935,249.62439,255.67502,216.7997,222.85033,210.2843,175.21051,148.47611,0
2540,COMERCIALIZAR S.A. E.S.P. EN LIQUIDACION,165,CALI,02-2008,101.12681,18.94038,74.47812,83.88325,57.75133,67.15645,48.91456,32.33431,15.39172,0.92808,20.32228,8.79519,6.03416,4.0398,3.06771,218.86339,228.26851,202.1366,211.54172,181.77274,162.43145,143.49451,0
2540,COMERCIALIZAR S.A. E.S.P. EN LIQUIDACION,176,BOGOTA,02-2008,98.12702,18.94038,92.94377,100.06052,78.20266,85.31941,64.26125,49.14858,15.39172,0.93309,19.80326,8.56593,5.87428,3.93003,3.06771,233.81523,240.93199,219.07413,226.19088,193.89538,176.09107,140.38996,0
2540,COMERCIALIZAR S.A. E.S.P. EN LIQUIDACION,561,EPSAU,02-2008,101.12746,18.94038,153.84726,147.09646,94.58129,87.83049,108.06312,50.2407,15.39172,0.92597,20.3224,8.79524,6.03419,4.03983,3.06771,298.23118,291.48038,238.96521,232.21441,240.91989,180.33642,143.49307,0
637,COMPAÑÍA DE ELECTRICIDAD DE TULUÁ S.A. E.S.P.,166,TULUA,02-2008,90.29515,18.94038,118.31938,120.88683,81.77128,84.33873,83.85369,47.85069,15.39172,7.57776,18.35097,7.8852,5.37812,3.56714,2.02567,255.50932,258.07676,218.96122,221.52866,210.57786,172.06777,137.79782,0
3332,COMPAÑÍA ENERGÉTICA DEL TOLIMA S.A E.S.P,169,TOLIMA,02-2008,89.30222,18.94038,140.15327,140.82848,66.11863,66.79384,102.67232,31.51585,15.61542,14.15953,18.279,7.89369,5.40606,3.60917,2.91303,283.74742,284.42263,209.71279,210.388,235.88116,162.23706,144.53974,0
2020,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,158,BOYACA,02-2008,94.74843,18.94038,170.8268,165.01265,90.97997,85.16582,125.06292,47.89735,15.34727,1.28021,12.84058,5.89205,2.06766,0.50939,2.03433,300.67074,294.85659,220.82391,215.00976,247.95832,166.96836,132.86002,0
2020,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,160,SANTANDER,02-2008,99.70468,18.94038,134.84842,135.44341,73.17918,73.77417,97.55544,37.94544,15.34727,1.50564,20.08637,8.69507,5.96657,3.99572,2.03433,277.11982,277.7148,215.45057,216.04556,228.43554,166.09704,141.52802,0
2020,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,165,CALI,02-2008,99.54755,18.94038,74.43009,83.83522,57.7033,67.10842,48.8687,32.28925,15.34727,5.25476,20.05918,8.68306,5.9582,3.98997,2.03433,220.26629,229.67141,203.53949,212.94462,183.32877,164.02446,145.11426,0
2020,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,166,TULUA,02-2008,99.74589,18.94038,118.27081,120.83825,81.7227,84.29015,83.80752,47.80563,15.34727,1.66454,20.0935,8.69822,5.96877,3.99723,2.03433,260.74944,263.31689,224.20134,226.76879,214.89088,176.15954,141.72964,0
2020,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,168,CARTAGO,02-2008,99.76105,18.94038,91.85636,97.81475,72.71747,78.67586,62.07049,42.86515,15.34727,1.42672,20.09612,8.69938,5.96958,3.99778,2.03433,234.11496,240.07335,214.97607,220.93446,192.93235,170.9972,141.50754,0
2020,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,169,TOLIMA,02-2008,99.76238,18.94038,139.88693,140.56214,65.85229,66.52751,102.39328,31.24403,15.34727,1.25808,20.09635,8.69948,5.96965,3.99783,2.03433,281.97845,282.65366,207.94382,208.61903,233.08793,159.20885,141.34028,0
2020,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,170,HUILA,02-2008,99.71715,18.94038,155.67087,155.36384,85.01434,84.7073,116.38984,47.94752,15.34727,2.05469,20.08852,8.69602,5.96724,3.99618,2.03433,298.50595,298.19892,227.84941,227.54238,247.83242,176.66131,142.09,0
2020,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,172,CAUCA,02-2008,99.76899,18.94038,187.74793,180.24327,95.17184,87.66718,139.29066,50.0241,15.34727,1.42599,20.09749,8.69998,5.97,3.99807,2.03433,330.01511,322.51045,237.43902,229.93436,270.16033,178.16379,141.51503,0
2020,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,173,NARIÑO,02-2008,99.75104,18.94038,126.29709,129.41092,63.26643,66.38026,91.99001,31.26598,15.34727,1.63677,20.09439,8.69861,5.96904,3.99742,2.03433,268.754,271.86783,205.72334,208.83717,223.05114,159.59755,141.70721,0
