Id,Empresa,Cod. Mer,Mercado,Fecha,Gm,i,j,Tm,Dt 1a2 Aer,Dt 1a2 Sub,Dt 1a3 Aer,Dt 1a2 Sub,Dt 2,Dt 3,Dt 4,Cvm,i,j,PR 1,PR 2,PR 3,PR 4,Rm,i,CUv 1a2 Aer,CUv 1a2 Sub,CUv 1a3 Aer,CUv 1a2 Sub,CUv 2,CUv 3,CUv 4,CUfm
3372,A.S.C INGENIERIA SOCIEDAD ANONIMA SA ESP.,173,NARIÑO,01-2009,111.63164,21.44277,135.35909,138.69985,67.73485,71.07561,98.55877,33.41245,16.33539,14.59278,46.06346,29.28068,25.32492,22.48269,6.70031,335.79005,339.13082,268.16581,271.50658,282.20696,213.10488,193.18558,0
502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,162,CALDAS,01-2009,90.20997,21.44277,167.97774,164.39223,86.42318,82.83768,122.43787,43.80354,16.33539,47.33969,19.15989,8.39981,5.823,3.96183,7.00209,353.13216,349.54666,271.57761,267.9921,296.83221,215.62107,186.29175,0
502,CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,163,PEREIRA,01-2009,82.84953,21.44277,102.42153,105.04951,66.05587,68.68385,66.53372,31.16168,16.33539,1.2293,17.88639,7.83728,5.43071,3.6925,7.00209,232.83161,235.45959,196.46595,199.09393,186.89469,149.11608,132.55159,0
520,CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.,173,NARIÑO,01-2009,102.18416,21.44277,135.35909,138.69985,67.73485,71.07561,98.55877,33.41245,16.33539,88.26971,20.8768,9.01546,6.17428,4.122,8.35696,376.48949,379.83025,308.86525,312.20601,327.82783,259.84033,240.71099,0
604,CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. ESP,161,NORTE DE SANTANDER,01-2009,98.57689,21.44277,109.66849,116.16008,74.45158,80.94318,77.28478,42.76906,16.33539,45.6684,20.23756,8.727,5.96978,3.97815,6.47002,302.06414,308.55573,266.84723,273.33882,258.16987,220.89693,192.47163,0
2103,CODENSA S.A. ESP,176,BOGOTA,01-2009,97.14174,21.44277,99.52425,107.15966,83.70883,91.34424,68.76038,52.54997,16.33539,29.53997,19.99166,8.61936,5.89525,3.92753,6.02017,273.66056,281.29596,257.84514,265.48055,231.52439,212.58986,174.40757,0
20258,COMERCIALIZADORA ENERGETICA NACIONAL COLOMBIANA S.A. ESP,160,SANTANDER,01-2009,114.15203,21.44277,144.53303,145.17138,78.36942,79.00777,104.52946,40.5787,16.33539,1.64767,19.75354,9.91711,6.79966,4.54785,5.74853,307.27757,307.91592,241.11396,241.75231,257.43758,190.36936,163.87424,0
20258,COMERCIALIZADORA ENERGETICA NACIONAL COLOMBIANA S.A. ESP,161,NORTE DE SANTANDER,01-2009,114.19229,21.44277,109.66849,116.16008,74.45158,80.94318,77.28478,42.76906,16.33539,1.10592,19.75955,9.92019,6.80181,4.54932,5.74853,271.91756,278.40915,236.70065,243.19224,229.69448,192.06037,163.37422,0
637,COMPAÑÍA DE ELECTRICIDAD DE TULUÁ S.A. E.S.P.,166,TULUA,01-2009,97.69678,21.44277,126.74773,129.50229,87.53606,90.29061,89.77988,51.15748,16.33539,22.74113,20.08217,8.65711,5.92036,3.9435,6.81877,295.52936,298.28392,256.31769,259.07224,247.13645,205.77729,168.97835,0
3332,COMPAÑÍA ENERGÉTICA DEL TOLIMA S.A E.S.P,169,TOLIMA,01-2009,99.18488,21.44277,150.63173,151.35615,71.20156,71.92597,110.40579,34.05705,16.99452,38.3492,17.51938,8.77526,6.00391,4.00206,7.34785,334.47581,335.20023,255.04564,255.77006,285.50576,206.38566,187.32128,0
20743,ELECTRICARIBE MIPYMES DE ENERGÍA S.A. E.S.P.,441,COSTA ATLANTICA,01-2009,110.48587,21.44277,127.07022,125.48415,109.37889,107.79283,85.22996,66.59931,18.17246,46.26678,19.17966,9.61401,6.5823,4.39241,9.77256,334.21785,332.63179,316.52653,314.94046,282.81194,261.14959,210.53285,0
20743,ELECTRICARIBE MIPYMES DE ENERGÍA S.A. E.S.P.,442,COSTA CARIBE,01-2009,110.48587,21.44277,102.23795,99.2765,89.23899,86.27754,60.78556,47.41876,18.17246,39.99871,19.17966,9.61401,6.5823,4.39241,9.77256,303.11752,300.15607,290.11856,287.15711,252.09947,235.70097,204.26478,0
524,ELECTRIFICADORA DE SANTANDER S.A. E.S.P.,160,SANTANDER,01-2009,100.28205,21.44277,144.53303,145.17138,78.36942,79.00777,104.52946,40.5787,16.33539,37.65309,20.5323,8.85708,6.06043,4.04032,8.22886,332.67209,333.31045,266.50849,267.14684,280.99331,214.2459,187.98247,0
2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,441,COSTA ATLANTICA,01-2009,105.12738,21.44277,114.67568,113.08962,103.3473,101.76124,73.54997,61.08291,18.17246,40.63043,21.3039,9.17098,6.26462,4.16523,9.78272,312.96289,311.37682,301.63451,300.04844,259.70426,244.33083,199.32099,0
2249,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,442,COSTA CARIBE,01-2009,105.43914,21.44277,93.12087,97.144,80.38636,84.40949,58.76762,45.69154,18.17246,32.94505,21.35785,9.19481,6.28123,4.17664,9.78272,284.08839,288.11152,271.35389,275.37702,237.57211,221.58245,191.95878,0
1014,ELECTRIFICADORA DEL HUILA S.A. E.S.P.,170,HUILA,01-2009,96.86197,21.44277,166.87277,166.54336,91.06689,90.73749,124.73637,51.30971,16.33539,56.45073,19.94448,8.59901,5.88133,3.91825,7.35656,368.92928,368.59987,293.1234,292.79399,315.4474,239.30306,202.36567,0
