Departamento,Municipio,Empresa,Variable Calculada,Estrato 1,Estrato 2,Estrato 3,Estrato 4,Estrato 5,Estrato 6,Total Residencial,Industrial,Comercial,Oficial,Otros,Total No Residencial
ANTIOQUIA,ANZA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,670.15,793.28,762.69,799,ND,ND,757.99,9929,2422.04,3563.84,9888.2,2953.8
ANTIOQUIA,APARTADO,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,32585,ND,ND,32585
ANTIOQUIA,APARTADO,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,665935,ND,ND,665935
ANTIOQUIA,APARTADO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1317.31,1492.15,1683.85,2268.31,ND,ND,1488.39,87485.17,7545.49,23086.29,20665.91,10142.64
ANTIOQUIA,APARTADO,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,14471,74686.82,2069.61,214192,5894.49
ANTIOQUIA,APARTADO,PROFESIONALES EN ENERGÍA S.A E.S.P,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,130108,ND,ND,130108
ANTIOQUIA,APARTADO,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,86238,ND,301805,194021.5
ANTIOQUIA,ARBOLETES,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,992.04,1406.72,1615.42,2013,ND,ND,1225.63,18804.14,5025.64,14734.24,20612,6232.64
ANTIOQUIA,ARBOLETES,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,66457,ND,ND,66457
ANTIOQUIA,ARGELIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,509.61,626.6,629.37,0,ND,ND,565.84,10707.25,1246.35,2210.16,4019.67,1582.16
ANTIOQUIA,ARMENIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,639.43,686.18,734.91,1962,ND,ND,698.88,7297.75,1272.17,3318.55,ND,1684.67
ANTIOQUIA,BARBOSA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1046.62,1043.74,1255.76,2513.22,ND,11671,1081.55,63610.77,4315.27,38026,132370.17,9356.01
ANTIOQUIA,BARBOSA,ISAGEN S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,28996160.67,ND,ND,ND,28996160.67
ANTIOQUIA,BELLO,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,28503,94584.75,ND,ND,81368.4
ANTIOQUIA,BELLO,EMGESA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,733926,ND,ND,733926
ANTIOQUIA,BELLO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1029.77,1169.56,1241.58,1237.43,3895,2807.67,1170.26,86885.79,12035.27,34064.77,148373.35,20225.72
ANTIOQUIA,BELLO,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,58382,ND,ND,ND,58382,215660,939000.5,ND,154789,562112.5
ANTIOQUIA,BELLO,ISAGEN S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1516589,ND,ND,ND,1516589
ANTIOQUIA,BELLO,PROFESIONALES EN ENERGÍA S.A E.S.P,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,160761,ND,ND,160761
ANTIOQUIA,BELLO,TERPEL ENERGIA S.A.S E.S.P,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,189462,ND,ND,189462
ANTIOQUIA,BELLO,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,201316.17,25552.33,ND,ND,30412.16
ANTIOQUIA,BELMIRA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1036.05,967.21,799.52,57.67,ND,ND,961.59,5078.12,2688.6,3371,2565.33,3092.23
ANTIOQUIA,BETANIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,746.06,766.47,830.22,ND,ND,ND,771.82,3528.5,2639.78,3467.48,1745,2770.66
ANTIOQUIA,BETULIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,626.99,730.08,854.86,862,ND,ND,723.53,5021.52,2246.06,4050.48,6339.5,2607.85
ANTIOQUIA,BETULIA,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,16275.67,ND,ND,16275.67
ANTIOQUIA,BRICENO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,572.21,620.75,719.95,535,ND,ND,644.92,4117.11,2540.51,3395.53,12051,2876.75
ANTIOQUIA,BURITICA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1021.82,1142.56,848.63,1637.75,68.5,ND,1084.48,481597.71,3626.22,3509.11,ND,66733.54
ANTIOQUIA,CACERES,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,930.74,1165.22,720,1216.87,121,ND,963.13,25587.53,3164.09,9021.49,117534.8,5952.73
ANTIOQUIA,CAICEDO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,631.48,710.28,902.67,ND,ND,ND,739.82,4233.11,1549.65,2639.85,ND,1884.57
ANTIOQUIA,CALDAS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1109.5,1215.73,1269.96,1470.53,2833.5,905,1228.5,156622.33,4250.82,18633.74,179865.2,14914.45
ANTIOQUIA,CALDAS,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,31713,617240,324476.5
ANTIOQUIA,CALDAS,ISAGEN S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,11274556,ND,ND,ND,11274556
ANTIOQUIA,CALDAS,PROFESIONALES EN ENERGÍA S.A E.S.P,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,19139,ND,ND,ND,19139
ANTIOQUIA,CALDAS,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,3027,0,ND,ND,1009
ANTIOQUIA,CAMPAMENTO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,659.77,837.39,1068.13,789.07,ND,ND,848.25,706,1522.46,4705.62,58440,2236.01
ANTIOQUIA,CANASGORDAS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,702.45,717.84,771.44,ND,ND,ND,720.05,5917.87,2319.48,5191.95,8059,2731.93
ANTIOQUIA,CARACOLI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,712.16,805.25,830.11,337,ND,ND,772.56,2437.25,1923.2,4986.45,603,2378.94
ANTIOQUIA,CARACOLI,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,26838,ND,ND,ND,26838
ANTIOQUIA,CARAMANTA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,591.15,651.54,670.74,66,ND,ND,648.57,9980,1582.81,2418.75,3822,1906.79
ANTIOQUIA,CAREPA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1202.39,1300.72,1660.96,1640.9,ND,ND,1303.4,40585.93,5186.78,13524.94,31153.93,6657.97
ANTIOQUIA,CAREPA,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,342937,ND,ND,342937
ANTIOQUIA,CAROLINA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,733.84,845.58,813,485.33,ND,ND,824.64,912.67,1842.66,3378.22,48833.5,2845.01
ANTIOQUIA,CAUCASIA,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,575484,ND,ND,575484
ANTIOQUIA,CAUCASIA,EMGESA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
ANTIOQUIA,CAUCASIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1191.16,1642.15,1933.95,2289.52,4167.56,ND,1553.47,90230.74,6084.76,34416.39,14759.42,8990.57
ANTIOQUIA,CAUCASIA,ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1510939,ND,ND,ND,1510939
ANTIOQUIA,CAUCASIA,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,1135,ND,4654.8,ND,ND,ND,3334.88,49830.2,51097.2,ND,1081,49531.89
ANTIOQUIA,CAUCASIA,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,118582,ND,31913,75247.5
ANTIOQUIA,CHIGORODO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1095.14,1256.1,1446.21,1042.38,1758,1456,1185.32,45822.33,4080.4,14259.94,9507.79,5873.19
ANTIOQUIA,CHIGORODO,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,171083,ND,ND,ND,171083
ANTIOQUIA,CISNEROS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,737.35,784.02,845.57,684,ND,ND,787.08,297439.16,2552.57,6153.91,12895.5,23978.47
ANTIOQUIA,CIUDAD BOLIVAR,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,883.01,907.66,938.15,853.73,907,ND,915.49,8647.67,3805.45,8879.85,47264.5,4699.71
ANTIOQUIA,COCORNA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,595.05,593.05,713.21,586.75,ND,ND,634.89,5582.17,3174.89,2718.97,1977.14,3237.22
ANTIOQUIA,COCORNA,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,465,ND,ND,ND,ND,ND,465,ND,ND,ND,ND,ND
ANTIOQUIA,CONCEPCION,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,687.52,704.47,779.11,ND,ND,ND,724.93,2643.2,1412.83,2334.61,1319,1562.58
ANTIOQUIA,CONCORDIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,742.26,790.82,961.77,1219.82,ND,ND,841.63,6214.14,2819.91,4848.37,8379.2,3229.07
ANTIOQUIA,COPACABANA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1070.82,1195.39,1238.81,1813.27,3014.33,ND,1210.04,164677.09,5597.62,19360.24,193616.55,24710.05
ANTIOQUIA,COPACABANA,ENERCO S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,76099.33,ND,ND,ND,76099.33
ANTIOQUIA,DABEIBA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,714.5,795.1,937.87,612.91,ND,ND,816.91,12015.84,3399.37,8507.91,8395.33,4438.58
ANTIOQUIA,DONMATIAS,EMGESA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
ANTIOQUIA,DONMATIAS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,954.76,1005.39,1006.92,852.96,ND,ND,1000.91,13082.58,3046.87,7654.45,152106.8,6212.42
ANTIOQUIA,DONMATIAS,PROFESIONALES EN ENERGÍA S.A E.S.P,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,23009,ND,ND,23009
ANTIOQUIA,EBEJICO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,728.9,841.76,923.5,902.33,ND,ND,854.31,6128.5,1940.92,3289.56,2017,2242.7
ANTIOQUIA,EL BAGRE,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1090.07,1550.75,2200.84,652.56,ND,ND,1254.57,10284.09,4250.57,17823.43,20338.33,5217.74
ANTIOQUIA,EL BAGRE,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,891861,ND,80536,486198.5
ANTIOQUIA,EL CARMEN DE VIBORAL,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1086.24,1103.28,1015.8,994.52,1787.67,ND,1045.76,24194.7,3021.67,11688.59,3511.75,4290.17
ANTIOQUIA,EL CARMEN DE VIBORAL,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,13190,ND,ND,13190
ANTIOQUIA,EL SANTUARIO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,929.89,916.1,979.25,1452.06,ND,ND,933.58,14596.96,2806.6,7851.79,5279.5,3934.83
ANTIOQUIA,EL SANTUARIO,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,210175,ND,ND,ND,210175
ANTIOQUIA,ENTRERRIOS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1036.94,1132.53,1083.86,1158.88,1223.12,ND,1102.73,13473.97,3604.27,7984.3,67668,5471.73
ANTIOQUIA,ENVIGADO,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,21667,164253.33,ND,ND,128606.75
ANTIOQUIA,ENVIGADO,EMGESA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,2878349,ND,ND,2878349
ANTIOQUIA,ENVIGADO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1485.73,1346.75,1332.56,1430.64,1782.93,2895.63,1489.13,84102.15,11887.36,40264.86,109969.3,21948.38
ANTIOQUIA,ENVIGADO,ENERCO S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,69153.2,ND,ND,69153.2
ANTIOQUIA,ENVIGADO,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,68024,54008,ND,217451,85920.5
ANTIOQUIA,ENVIGADO,ISAGEN S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,8834794,ND,ND,ND,8834794
ANTIOQUIA,ENVIGADO,PROFESIONALES EN ENERGÍA S.A E.S.P,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,55952,ND,23834.5,34540.33
ANTIOQUIA,ENVIGADO,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,1916.14,2210.32,3579.39,2239,175296.71,236443.67,ND,ND,193640.8
ANTIOQUIA,FREDONIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,840,874.5,942.96,2467.62,2868.67,1165.33,902.03,21315.33,2841.71,5315.08,3526.17,3913.26
ANTIOQUIA,FRONTINO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,630.67,698.18,746.84,898.08,ND,ND,711.27,6269.7,2869.93,4177.29,5030.83,3253.37
ANTIOQUIA,GIRALDO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,708.41,841.83,767.54,0,ND,ND,780.8,18010,2633.49,2809.29,2411.2,3734.04
ANTIOQUIA,GIRARDOTA,AES CHIVOR & CIA SCA ESP,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,26586234,ND,ND,ND,26586234
ANTIOQUIA,GIRARDOTA,EMGESA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,107978,ND,ND,ND,107978
ANTIOQUIA,GIRARDOTA,EMPRESA DE ENERGÍA DEL PACÍFICO S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,2049957,ND,ND,ND,2049957
ANTIOQUIA,GIRARDOTA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1074.84,1179.98,1326.76,1552.64,2556.5,ND,1202.72,1556657.66,5083.79,15155.77,221567.4,72671.11
ANTIOQUIA,GIRARDOTA,ENERCO S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
ANTIOQUIA,GIRARDOTA,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,567329,ND,ND,ND,567329
ANTIOQUIA,GIRARDOTA,ISAGEN S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,892103.67,ND,ND,ND,892103.67
ANTIOQUIA,GIRARDOTA,ITALCOL ENERGIA S.A. ESP.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
ANTIOQUIA,GIRARDOTA,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,5619,ND,ND,5619
ANTIOQUIA,GOMEZ PLATA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,754.49,867.08,791,ND,ND,ND,838.68,464,2567.25,2796.96,227906,3526.83
ANTIOQUIA,GOMEZ PLATA,ISAGEN S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,3285051,ND,ND,ND,3285051
ANTIOQUIA,GRANADA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,466.6,413.96,511.72,266,1,84,479.53,6073.44,2028.76,3321,4128.5,2351.43
ANTIOQUIA,GUADALUPE,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,518.24,769.39,922.14,129,ND,ND,719.13,291.38,1520.05,3061.92,ND,1737.74
ANTIOQUIA,GUARNE,EMPRESA DE ENERGÍA DEL PACÍFICO S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
ANTIOQUIA,GUARNE,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1092.58,1134.87,1072.38,866.13,6299,ND,1088.92,532050.42,3585.84,6060.86,359905.75,38836.39
ANTIOQUIA,GUARNE,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
ANTIOQUIA,GUARNE,ISAGEN S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,75868,ND,ND,ND,75868
ANTIOQUIA,GUARNE,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
ANTIOQUIA,GUATAPE,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,937.8,963.55,900.69,660.08,ND,ND,948.93,2846.71,3330.33,6677.27,197295.33,5168.81
ANTIOQUIA,HELICONIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,773.76,812.93,973.12,176,ND,1030,812.43,5781,2705.44,3221.63,1077,2912.58
ANTIOQUIA,HISPANIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,833.75,792.3,831.9,320.5,ND,ND,807.41,35615.88,2680.08,4315.77,915,4289.04
ANTIOQUIA,ITAGUI,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,19868.6,ND,ND,19868.6
ANTIOQUIA,ITAGUI,EMGESA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,855776.67,1377076,ND,ND,986101.5
ANTIOQUIA,ITAGUI,EMPRESA DE ENERGÍA DEL PACÍFICO S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,3271152.75,ND,ND,ND,3271152.75
ANTIOQUIA,ITAGUI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,1159.94,1206.72,1290.05,1335.74,ND,14,1258.05,82677.92,7100.77,69955.44,122188.95,23194.45
ANTIOQUIA,ITAGUI,ENERCO S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,361,ND,ND,361,80636.4,40391,ND,ND,73928.83
ANTIOQUIA,ITAGUI,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,55906.3,47312.08,ND,ND,52922.19
ANTIOQUIA,ITAGUI,ISAGEN S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,7072733.3,ND,ND,ND,7072733.3
ANTIOQUIA,ITAGUI,PROFESIONALES EN ENERGÍA S.A E.S.P,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,100171.5,ND,ND,100171.5
ANTIOQUIA,ITAGUI,TERPEL ENERGIA S.A.S E.S.P,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,79307,ND,ND,79307
ANTIOQUIA,ITAGUI,VATIA S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,1364.95,ND,ND,ND,1364.95,184510.67,16861,ND,ND,26919.98
ANTIOQUIA,ITUANGO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,517.08,634.36,725.11,273.88,ND,ND,614.18,5751.65,2117.06,7227.9,11995.8,2794.93
ANTIOQUIA,JARDIN,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,consumo promedio Empresa Departamento y Municipio,831.56,896.47,956.54,2442.4,ND,ND,929.17,5455.27,2780.06,3778.19,9990.67,3151.74
ANTIOQUIA,JARDIN,ENERTOTAL S.A. E.S.P.,consumo promedio Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
