Departamento,Municipio,Empresa,Variable Calculada,Estrato 1,Estrato 2,Estrato 3,Estrato 4,Estrato 5,Estrato 6,Total Residencial,Industrial,Comercial,Oficial,Otros,Total No Residencial
ANTIOQUIA,BETULIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,207898285.41,360085735.79,181875431.12,5085025.56,ND,ND,754944477.88,59006249.26,345943112.9,65365725.67,6224288.69,476539376.52
ANTIOQUIA,BETULIA,ENERTOTAL S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,28082859,ND,ND,28082859
ANTIOQUIA,BRICENO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,21625884.17,190426779.03,97756723.46,258069.16,ND,ND,310067455.82,17720033.32,140576220.32,28089710.88,11835026.22,198220990.74
ANTIOQUIA,BURITICA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,60424193.57,318194126.84,45260190.6,3198415.92,67494.13,ND,427144421.06,2833632249.17,129372450.25,32577850.45,ND,2995582549.87
ANTIOQUIA,CACERES,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,2076536446.02,407592102.56,1848548.65,8690559.56,60000,ND,2494727656.79,173315041.43,495206135.52,182548464.45,234454808.57,1085524449.97
ANTIOQUIA,CAICEDO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,7055103.34,172450760.9,46712544.73,ND,ND,ND,226218408.97,17754611.12,93620329.97,34777269.22,ND,146152210.31
ANTIOQUIA,CALDAS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,523918602.45,7602795987.66,3948823413.33,27156001.82,5227818.01,407322.16,12108329145.43,6912365046.49,3754101911.37,491498175.14,695308270.88,11853273403.88
ANTIOQUIA,CALDAS,ENERTOTAL S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,15365218,291075325,306440543
ANTIOQUIA,CALDAS,ISAGEN S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,3859310636,ND,ND,ND,3859310636
ANTIOQUIA,CALDAS,PROFESIONALES EN ENERGÍA S.A E.S.P,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,8395232,ND,ND,ND,8395232
ANTIOQUIA,CALDAS,VATIA S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1369800,0,ND,ND,1369800
ANTIOQUIA,CAMPAMENTO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,36441864.56,226713879.28,66798250.7,5402658.6,ND,ND,335356653.14,344839.72,98210586.74,36786487.93,23116070.63,158457985.02
ANTIOQUIA,CANASGORDAS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,44858309.15,511638889.05,40516111.2,ND,ND,ND,597013309.4,41904069.67,295485543.99,55850610.8,3951839.56,397192064.02
ANTIOQUIA,CARACOLI,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,136396813.87,281232530.67,11352820.53,499376.73,ND,ND,429481541.8,9524485.86,115118015.92,53558905.82,294497.62,178495905.22
ANTIOQUIA,CARACOLI,ENERTOTAL S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,13807253,ND,ND,ND,13807253
ANTIOQUIA,CARAMANTA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,54507985.39,94930500.6,164583188.54,65783.55,ND,ND,314087458.08,9774583.21,86232690.84,23594453.42,8983100.32,128584827.79
ANTIOQUIA,CAREPA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,2223730194.6,3751101898.32,886455910.97,16116613.41,ND,ND,6877404617.3,259301253.42,1929544633.09,311970244.45,199400214.31,2700216345.27
ANTIOQUIA,CAREPA,VATIA S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,292294685,ND,ND,292294685
ANTIOQUIA,CAROLINA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,77147494.63,408656202.87,792953.02,710894.92,ND,ND,487307545.44,1317871.64,92116850.02,51828663.44,39540882.79,184804267.89
ANTIOQUIA,CAUCASIA,ELECTRIFICADORA DEL CARIBE S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,217476115.17,ND,ND,217476115.17
ANTIOQUIA,CAUCASIA,EMGESA S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
ANTIOQUIA,CAUCASIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,5202401376.01,7950051664.97,3811720884.67,1005494090.14,134890104.19,ND,18104558119.98,2220753564.85,6977772922.27,1260694046.97,86855431.28,10546075965.37
ANTIOQUIA,CAUCASIA,ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,502676056.37,ND,ND,ND,502676056.37
ANTIOQUIA,CAUCASIA,ENERTOTAL S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,1951811.91,ND,12784959.78,ND,ND,ND,14736771.69,124242688,822609489,ND,620286,947472463
ANTIOQUIA,CAUCASIA,VATIA S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,108893998,ND,31198867,140092865
ANTIOQUIA,CHIGORODO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,4129490737.12,4494228412.72,492460471.18,19848837.29,860154.86,708250.26,9137596863.43,696969585.66,2271246607.72,429165937.35,130785122.62,3528167253.35
ANTIOQUIA,CHIGORODO,ENERTOTAL S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,91410666,ND,ND,ND,91410666
ANTIOQUIA,CISNEROS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,193474582.14,832639648.8,237346753.87,669058.64,ND,ND,1264130043.45,2551919830.45,457406910.32,95951777.66,12623488.05,3117902006.48
ANTIOQUIA,CIUDAD BOLIVAR,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,419308197.27,925538142.51,1010486851.17,13769525.28,435762.33,ND,2369538478.56,110463917.53,1321147021.88,193647843,151263130.36,1776521912.77
ANTIOQUIA,COCORNA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,73837073.81,492034489.11,361906652.17,1149448,ND,ND,928927663.09,46340269.38,387788163.31,45149097.93,6774089.87,486051620.49
ANTIOQUIA,COCORNA,VATIA S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,224979,ND,ND,ND,ND,ND,224979,ND,ND,ND,ND,ND
ANTIOQUIA,CONCEPCION,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,21494002.46,192961307.98,97361275.27,ND,ND,ND,311816585.71,6464996.6,85542808.96,20522557.85,1934884.31,114465247.72
ANTIOQUIA,CONCORDIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,174691028.28,497072446.68,394068616.16,19649836.71,ND,ND,1085481927.83,61052272.47,444190072.26,63373840.42,20091165.19,588707350.34
ANTIOQUIA,COPACABANA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,360110216.69,6775666680.04,4588515467.16,51765758.16,8588396.46,ND,11784646518.51,7374233725.49,3025908384.71,379118942.15,1509311810.05,12288572862.4
ANTIOQUIA,COPACABANA,ENERCO S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,91403885,ND,ND,ND,91403885
ANTIOQUIA,DABEIBA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,297960706.61,552363639.66,457351236.14,3273227.26,ND,ND,1310948809.67,103848830.95,553526216.92,195306522.73,12330847.77,865012418.37
ANTIOQUIA,DONMATIAS,EMGESA S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
ANTIOQUIA,DONMATIAS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,7927123.04,1281707306.19,824295975.91,59169889.98,ND,ND,2173100295.12,953944394.64,894204953.28,112540825.84,308310964.68,2269001138.44
ANTIOQUIA,DONMATIAS,PROFESIONALES EN ENERGÍA S.A E.S.P,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,10811676,ND,ND,10811676
ANTIOQUIA,EBEJICO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,35335891.7,319602288.5,142247594.51,2652067.4,ND,ND,499837842.11,28767129.58,200196559.38,40218141.81,5920871.33,275102702.1
ANTIOQUIA,EL BAGRE,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,4556698977.38,2721906529.11,423703961.22,17538557.62,ND,ND,7719848025.33,112049992.54,1804117168.03,433607953.17,59763919.99,2409539033.73
ANTIOQUIA,EL BAGRE,VATIA S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,403585673,ND,37126288,440711961
ANTIOQUIA,EL CARMEN DE VIBORAL,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,68267863.43,1898044343.66,3420662025.5,31666961.25,2621112.48,ND,5421262306.32,618737105.81,1760043866.39,207622957.69,20709020.93,2607112950.82
ANTIOQUIA,EL CARMEN DE VIBORAL,ENERTOTAL S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,7622208,ND,ND,7622208
ANTIOQUIA,EL SANTUARIO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,435867899.26,2239427779.37,855606355.97,12216206.71,ND,ND,3543118241.31,582304514.35,1364969505.97,144405426.39,41044123.17,2132723569.88
ANTIOQUIA,EL SANTUARIO,VATIA S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,82395177,ND,ND,ND,82395177
ANTIOQUIA,ENTRERRIOS,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,8101784.98,142676259.64,721858017.05,182767174.08,4729051.6,ND,1060132287.35,243295352.97,569520284.46,89593707.23,107948654.4,1010357999.06
ANTIOQUIA,ENVIGADO,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,10774257,224928602,ND,ND,235702859
ANTIOQUIA,ENVIGADO,EMGESA S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,2150318245,ND,ND,2150318245
ANTIOQUIA,ENVIGADO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,93873155.5,9223034415.61,17759442762.49,10973433430.91,14689068049.56,2078925332.02,54817777146.09,20807776761.23,26157645628.28,2622846176.3,4652241096.64,54240509662.45
ANTIOQUIA,ENVIGADO,ENERCO S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,140161042,ND,ND,140161042
ANTIOQUIA,ENVIGADO,ENERTOTAL S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,72744675,88292535,ND,102354291,263391501
ANTIOQUIA,ENVIGADO,ISAGEN S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,10532130551,ND,ND,ND,10532130551
ANTIOQUIA,ENVIGADO,PROFESIONALES EN ENERGÍA S.A E.S.P,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,24525634,ND,20889260,45414894
ANTIOQUIA,ENVIGADO,VATIA S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,107493037,766357476,74563876,948414389,518770735,319303931,ND,ND,838074666
ANTIOQUIA,FREDONIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,191118461.03,558920321.87,514254982.78,9639069.28,4200801.97,1706973.23,1279840610.16,224364121.29,602371878.4,94928279.51,10333476.41,931997755.61
ANTIOQUIA,FRONTINO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,176535542.01,477485391.96,405009062.34,58699052.12,ND,ND,1117729048.43,90871317.34,507058800.38,85550249.91,14756699.91,698237067.54
ANTIOQUIA,GIRALDO,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,126956519.71,188880053.7,19636382.98,0,ND,ND,335472956.39,66270454.63,111017978.43,19302855.83,5913718,202505006.89
ANTIOQUIA,GIRARDOTA,AES CHIVOR & CIA SCA ESP,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,8852987105,ND,ND,ND,8852987105
ANTIOQUIA,GIRARDOTA,EMGESA S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,33484163,ND,ND,ND,33484163
ANTIOQUIA,GIRARDOTA,EMPRESA DE ENERGÍA DEL PACÍFICO S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,780966157.41,ND,ND,ND,780966157.41
ANTIOQUIA,GIRARDOTA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,64107049.89,4159029571.76,879578060.97,17945067.37,2456580.13,ND,5123116330.12,18514591490.48,2008961886.79,217569895.52,888107673.68,21629230946.47
ANTIOQUIA,GIRARDOTA,ENERCO S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
ANTIOQUIA,GIRARDOTA,ENERTOTAL S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,222931229,ND,ND,ND,222931229
ANTIOQUIA,GIRARDOTA,ISAGEN S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,926725020,ND,ND,ND,926725020
ANTIOQUIA,GIRARDOTA,ITALCOL ENERGIA S.A. ESP.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
ANTIOQUIA,GIRARDOTA,VATIA S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,2542450,ND,ND,2542450
ANTIOQUIA,GOMEZ PLATA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,183128202.55,628054141.02,2315676.08,ND,ND,ND,813498019.65,679187.02,257046027.01,32665527.87,90163175.87,380553917.77
ANTIOQUIA,GOMEZ PLATA,ISAGEN S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,1225971509,ND,ND,ND,1225971509
ANTIOQUIA,GRANADA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,83262591.95,156858350.7,446553407.28,650277.72,496.96,41037.07,687366161.68,25347206.19,219445165.61,51971197.33,8075670.77,304839239.9
ANTIOQUIA,GUADALUPE,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,51678929.21,189465201.19,36060609.61,63443.25,ND,ND,277268183.26,1136240.16,77822422.76,38568725.94,ND,117527388.86
ANTIOQUIA,GUARNE,EMPRESA DE ENERGÍA DEL PACÍFICO S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
ANTIOQUIA,GUARNE,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,46065659.63,943311846.75,2047391509.91,36134610.46,3092427.6,ND,3075996054.35,10372014803.53,1467415504.75,187603296.71,829298106.01,12856331711
ANTIOQUIA,GUARNE,ENERTOTAL S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
ANTIOQUIA,GUARNE,ISAGEN S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,24592310,ND,ND,ND,24592310
ANTIOQUIA,GUARNE,VATIA S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
ANTIOQUIA,GUATAPE,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,27919093.09,793191683.55,183909643.06,4190754.73,ND,ND,1009211174.43,9756153.71,529556229.76,81193686.98,225541979.9,846048050.35
ANTIOQUIA,HELICONIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,115465198.26,213337148.78,39150284.62,259584.16,ND,504600.91,368716816.73,14182275.34,93386024.55,29332902.72,1584270.7,138485473.31
ANTIOQUIA,HISPANIA,EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.,Valor Consumo Empresa Departamento y Municipio,86357243.94,321259803.03,131592682.84,312384.88,ND,ND,539522114.69,112439686.74,198978197.5,54707654.28,893665.06,367019203.58
ANTIOQUIA,ITAGUI,DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,ND,45608773,ND,ND,45608773
ANTIOQUIA,ITAGUI,EMGESA S.A. E.S.P.,Valor Consumo Empresa Departamento y Municipio,ND,ND,ND,ND,ND,ND,ND,900435679,514373569,ND,ND,1414809248
